"Title:","'ge-22/0/4-Alamosa Zayo Fiber(1Gb) ETYX/123244//ZYO'"
"2018-02-26 13:54:00","4.8153708215e+07","3.4197550208e+08"
"2018-02-26 13:55:00","4.2487869209e+07","3.0753267917e+08"
"2018-02-26 13:56:00","4.7931435980e+07","3.1298502096e+08"
"2018-02-26 13:57:00","4.6497496967e+07","3.1316173607e+08"
"2018-02-26 13:58:00","4.7967324753e+07","3.2619475681e+08"
"2018-02-26 13:59:00","4.6916401671e+07","3.2438696594e+08"
"2018-02-26 14:00:00","4.8013488391e+07","3.3413990097e+08"
"2018-02-26 14:01:00","4.7238591320e+07","3.0737882795e+08"
"2018-02-26 14:02:00","4.7316776784e+07","3.1313293390e+08"
"2018-02-26 14:03:00","4.7552879922e+07","3.4153588466e+08"
"2018-02-26 14:04:00","4.4913413375e+07","3.1725927194e+08"
"2018-02-26 14:05:00","4.5398682923e+07","3.0204640684e+08"
"2018-02-26 14:06:00","4.6005038904e+07","3.4744966044e+08"
"2018-02-26 14:07:00","4.7014520984e+07","3.4075831151e+08"
"2018-02-26 14:08:00","4.4265205916e+07","3.2210514296e+08"
"2018-02-26 14:09:00","4.5809293432e+07","3.2553282322e+08"
"2018-02-26 14:10:00","4.6587478538e+07","3.0746959132e+08"
"2018-02-26 14:11:00","4.4295785006e+07","3.3487861968e+08"
"2018-02-26 14:12:00","5.2127718894e+07","3.5321825870e+08"
"2018-02-26 14:13:00","4.8021154443e+07","3.4249688236e+08"
"2018-02-26 14:14:00","4.5641808899e+07","3.3073623040e+08"
"2018-02-26 14:15:00","4.8285557110e+07","3.4034585860e+08"
"2018-02-26 14:16:00","4.9325061760e+07","3.7103667699e+08"
"2018-02-26 14:17:00","4.9438898345e+07","3.5429225403e+08"
"2018-02-26 14:18:00","4.6068798131e+07","3.1558903535e+08"
"2018-02-26 14:19:00","4.8582910931e+07","3.4940392165e+08"
"2018-02-26 14:20:00","4.9497836425e+07","3.4926742005e+08"
"2018-02-26 14:21:00","4.7517089955e+07","3.4048274901e+08"
"2018-02-26 14:22:00","4.8112891258e+07","3.3626938406e+08"
"2018-02-26 14:23:00","4.7826050780e+07","3.3787526264e+08"
"2018-02-26 14:24:00","4.8677485136e+07","3.2708671419e+08"
"2018-02-26 14:25:00","4.9686283240e+07","3.3997872893e+08"
"2018-02-26 14:26:00","4.9097529573e+07","3.5240353271e+08"
"2018-02-26 14:27:00","4.6834442708e+07","3.4362826833e+08"
"2018-02-26 14:28:00","4.9213922567e+07","3.3600632727e+08"
"2018-02-26 14:29:00","4.8985523854e+07","3.4858136156e+08"
"2018-02-26 14:30:00","4.5199097701e+07","3.0256022218e+08"
"2018-02-26 14:31:00","4.7977551444e+07","3.1340793232e+08"
"2018-02-26 14:32:00","4.4252121967e+07","3.5160175451e+08"
"2018-02-26 14:33:00","4.5444569762e+07","3.5721189628e+08"
"2018-02-26 14:34:00","4.4085839329e+07","3.4179048948e+08"
"2018-02-26 14:35:00","4.5085550236e+07","3.5863301302e+08"
"2018-02-26 14:36:00","4.8090957340e+07","3.7578636788e+08"
"2018-02-26 14:37:00","4.4298004484e+07","3.6008147998e+08"
"2018-02-26 14:38:00","4.7283672345e+07","3.6883213353e+08"
"2018-02-26 14:39:00","4.5986482527e+07","3.4942174847e+08"
"2018-02-26 14:40:00","4.6081836560e+07","3.8411088415e+08"
"2018-02-26 14:41:00","4.8059662022e+07","3.7465641862e+08"
"2018-02-26 14:42:00","4.6011032531e+07","3.4950857227e+08"
"2018-02-26 14:43:00","5.1066954563e+07","3.7138232152e+08"
"2018-02-26 14:44:00","4.8612758551e+07","3.2925918686e+08"
"2018-02-26 14:45:00","4.8256167383e+07","3.2952675167e+08"
"2018-02-26 14:46:00","5.0039794147e+07","3.6356950679e+08"
"2018-02-26 14:47:00","4.9982653071e+07","3.5904063301e+08"
"2018-02-26 14:48:00","5.2435721113e+07","3.6601953870e+08"
"2018-02-26 14:49:00","5.0410810069e+07","3.4441209484e+08"
"2018-02-26 14:50:00","5.0158883145e+07","3.8150332777e+08"
"2018-02-26 14:51:00","4.7377608677e+07","3.5970293800e+08"
"2018-02-26 14:52:00","4.9473413376e+07","3.5692711134e+08"
"2018-02-26 14:53:00","4.7132465563e+07","3.8153319218e+08"
"2018-02-26 14:54:00","4.6188956936e+07","3.6060770651e+08"
"2018-02-26 14:55:00","5.3332658779e+07","3.5694604319e+08"
"2018-02-26 14:56:00","4.9968658945e+07","3.5694502164e+08"
"2018-02-26 14:57:00","5.0863167853e+07","3.2625717137e+08"
"2018-02-26 14:58:00","5.0756189738e+07","3.1457683315e+08"
"2018-02-26 14:59:00","5.4236896977e+07","3.1672607901e+08"
"2018-02-26 15:00:00","5.1731731918e+07","3.5651217386e+08"
"2018-02-26 15:01:00","4.7710620555e+07","3.2890638515e+08"
"2018-02-26 15:02:00","4.7237852591e+07","3.3871365655e+08"
"2018-02-26 15:03:00","5.2885726918e+07","3.5633638010e+08"
"2018-02-26 15:04:00","4.9585742536e+07","3.3241733947e+08"
"2018-02-26 15:05:00","4.6327423284e+07","3.0604641495e+08"
"2018-02-26 15:06:00","4.6963955689e+07","3.0997195815e+08"
"2018-02-26 15:07:00","5.0838302251e+07","3.3170608760e+08"
"2018-02-26 15:08:00","5.3360253136e+07","3.6641040419e+08"
"2018-02-26 15:09:00","5.0592818696e+07","3.7041127661e+08"
"2018-02-26 15:10:00","4.8088823334e+07","3.4299475075e+08"
"2018-02-26 15:11:00","5.0342761002e+07","3.5235696019e+08"
"2018-02-26 15:12:00","4.9472129324e+07","3.6577506693e+08"
"2018-02-26 15:13:00","4.8151194411e+07","3.7003535544e+08"
"2018-02-26 15:14:00","4.9737711567e+07","3.9233499670e+08"
"2018-02-26 15:15:00","5.2381917600e+07","4.0399923102e+08"
"2018-02-26 15:16:00","5.3034947082e+07","4.0930870706e+08"
"2018-02-26 15:17:00","5.1740485418e+07","3.8863274239e+08"
"2018-02-26 15:18:00","5.0607409907e+07","3.6041920513e+08"
"2018-02-26 15:19:00","5.1298845839e+07","3.2950911268e+08"
"2018-02-26 15:20:00","5.3904597043e+07","3.5238705646e+08"
"2018-02-26 15:21:00","5.4207686551e+07","3.6135849454e+08"
"2018-02-26 15:22:00","5.1753195511e+07","3.6009430359e+08"
"2018-02-26 15:23:00","5.0512208898e+07","3.6032759175e+08"
"2018-02-26 15:24:00","4.5853065469e+07","3.5387015463e+08"
"2018-02-26 15:25:00","4.5885316564e+07","3.3498565536e+08"
"2018-02-26 15:26:00","5.4578138228e+07","3.8820494567e+08"
"2018-02-26 15:27:00","4.9114886276e+07","3.6821256608e+08"
"2018-02-26 15:28:00","4.7975890276e+07","3.7815044350e+08"
"2018-02-26 15:29:00","5.2960613358e+07","3.9302373514e+08"
"2018-02-26 15:30:00","4.9031290018e+07","3.6621426892e+08"
"2018-02-26 15:31:00","4.8743251097e+07","3.5697837483e+08"
"2018-02-26 15:32:00","5.1654836531e+07","3.6976778778e+08"
"2018-02-26 15:33:00","5.0506741372e+07","3.9445734771e+08"
"2018-02-26 15:34:00","5.0476252490e+07","3.7613114260e+08"
"2018-02-26 15:35:00","4.9585824690e+07","3.8233731250e+08"
"2018-02-26 15:36:00","4.8150262751e+07","3.6917775962e+08"
"2018-02-26 15:37:00","4.7515229142e+07","3.8374789712e+08"
"2018-02-26 15:38:00","5.3739656792e+07","3.9409425230e+08"
"2018-02-26 15:39:00","5.2363934847e+07","3.9595857806e+08"
"2018-02-26 15:40:00","5.2814286638e+07","3.8923322804e+08"
"2018-02-26 15:41:00","5.2941656576e+07","3.8017717166e+08"
"2018-02-26 15:42:00","5.1921057367e+07","3.8719430184e+08"
"2018-02-26 15:43:00","5.1959844551e+07","4.0888770616e+08"
"2018-02-26 15:44:00","5.4456204478e+07","4.0102831151e+08"
"2018-02-26 15:45:00","5.2264195242e+07","4.1541452403e+08"
"2018-02-26 15:46:00","5.1409674444e+07","4.2657374512e+08"
"2018-02-26 15:47:00","5.3158363308e+07","4.2185187404e+08"
"2018-02-26 15:48:00","5.2074811893e+07","3.9998925442e+08"
"2018-02-26 15:49:00","5.1913150611e+07","4.0675620836e+08"
"2018-02-26 15:50:00","5.3540290088e+07","4.1526918028e+08"
"2018-02-26 15:51:00","5.1352524024e+07","4.2058002601e+08"
"2018-02-26 15:52:00","5.7383224044e+07","4.4840302948e+08"
"2018-02-26 15:53:00","5.3621675619e+07","4.3069611500e+08"
"2018-02-26 15:54:00","5.2187447217e+07","4.1670155606e+08"
"2018-02-26 15:55:00","5.2139436187e+07","3.9686125138e+08"
"2018-02-26 15:56:00","5.1483126329e+07","3.9799778247e+08"
"2018-02-26 15:57:00","5.3273787052e+07","4.1164518986e+08"
"2018-02-26 15:58:00","5.6165367261e+07","4.1430735051e+08"
"2018-02-26 15:59:00","5.6461991156e+07","4.2896779158e+08"
"2018-02-26 16:00:00","5.0995440144e+07","4.0515914152e+08"
"2018-02-26 16:01:00","5.3212929278e+07","3.7780256436e+08"
"2018-02-26 16:02:00","5.5401085204e+07","4.0077159300e+08"
"2018-02-26 16:03:00","5.8157496935e+07","3.9312133597e+08"
"2018-02-26 16:04:00","5.7806393403e+07","4.2325861328e+08"
"2018-02-26 16:05:00","5.5798773705e+07","4.2006536874e+08"
"2018-02-26 16:06:00","5.8149689304e+07","4.1572698969e+08"
"2018-02-26 16:07:00","5.4325217160e+07","4.2283356667e+08"
"2018-02-26 16:08:00","5.5744838211e+07","4.1109409953e+08"
"2018-02-26 16:09:00","5.9146742313e+07","3.9981719393e+08"
"2018-02-26 16:10:00","6.0580401276e+07","4.0750334301e+08"
"2018-02-26 16:11:00","5.1310048558e+07","3.2453079624e+08"
"2018-02-26 16:12:00","6.0914679053e+07","4.1968675382e+08"
"2018-02-26 16:13:00","5.9155104863e+07","3.9772616533e+08"
"2018-02-26 16:14:00","5.8654591522e+07","3.9520649170e+08"
"2018-02-26 16:15:00","6.0373251940e+07","4.0659942607e+08"
"2018-02-26 16:16:00","6.1536457766e+07","4.1385092566e+08"
"2018-02-26 16:17:00","6.3970610764e+07","4.1419429331e+08"
"2018-02-26 16:18:00","5.7707539249e+07","4.5004596303e+08"
"2018-02-26 16:19:00","5.8273760191e+07","4.0709411228e+08"
"2018-02-26 16:20:00","5.9346287067e+07","4.3282841168e+08"
"2018-02-26 16:21:00","5.9929902249e+07","3.9584298138e+08"
"2018-02-26 16:22:00","5.6819474800e+07","4.1289900108e+08"
"2018-02-26 16:23:00","5.4459770042e+07","4.0132942402e+08"
"2018-02-26 16:24:00","5.9294634410e+07","4.2033215350e+08"
"2018-02-26 16:25:00","5.8811517822e+07","4.3596767967e+08"
"2018-02-26 16:26:00","5.4915260393e+07","4.3395759035e+08"
"2018-02-26 16:27:00","5.6434759916e+07","4.1010144575e+08"
"2018-02-26 16:28:00","5.7532283207e+07","4.1852759345e+08"
"2018-02-26 16:29:00","5.9741764469e+07","4.1906157918e+08"
"2018-02-26 16:30:00","5.9623930827e+07","4.3080739806e+08"
"2018-02-26 16:31:00","6.0260349522e+07","4.2593517957e+08"
"2018-02-26 16:32:00","5.8777464504e+07","4.3491864615e+08"
"2018-02-26 16:33:00","6.1768599087e+07","4.3352110661e+08"
"2018-02-26 16:34:00","6.1306681342e+07","4.1705043988e+08"
"2018-02-26 16:35:00","6.2029958546e+07","4.3945123558e+08"
"2018-02-26 16:36:00","6.2221709052e+07","4.3797324603e+08"
"2018-02-26 16:37:00","5.8091342998e+07","4.3960936061e+08"
"2018-02-26 16:38:00","5.7760538840e+07","4.3038611455e+08"
"2018-02-26 16:39:00","5.8207783083e+07","4.1498920025e+08"
"2018-02-26 16:40:00","5.2285226875e+07","4.0421083963e+08"
"2018-02-26 16:41:00","5.5524479860e+07","4.2663803300e+08"
"2018-02-26 16:42:00","5.7664999520e+07","4.3133987736e+08"
"2018-02-26 16:43:00","5.8695441609e+07","4.4016500586e+08"
"2018-02-26 16:44:00","5.0207001691e+07","4.6329369921e+08"
"2018-02-26 16:45:00","5.1618548522e+07","4.7188452838e+08"
"2018-02-26 16:46:00","5.0485171010e+07","4.4713091285e+08"
"2018-02-26 16:47:00","5.1373986063e+07","4.7716103607e+08"
"2018-02-26 16:48:00","5.7444664505e+07","4.5677317320e+08"
"2018-02-26 16:49:00","5.1646764053e+07","4.5112672210e+08"
"2018-02-26 16:50:00","4.8590253569e+07","4.4435250187e+08"
"2018-02-26 16:51:00","5.3194293091e+07","4.7022139241e+08"
"2018-02-26 16:52:00","5.6802840093e+07","4.6833485974e+08"
"2018-02-26 16:53:00","5.6920615533e+07","4.3570004371e+08"
"2018-02-26 16:54:00","5.4754707622e+07","4.2824690959e+08"
"2018-02-26 16:55:00","5.2681312714e+07","4.2231852120e+08"
"2018-02-26 16:56:00","5.1618960596e+07","4.3429378813e+08"
"2018-02-26 16:57:00","5.1555854082e+07","4.4784628495e+08"
"2018-02-26 16:58:00","5.2238506867e+07","4.5228739607e+08"
"2018-02-26 16:59:00","5.7542497169e+07","4.5450176603e+08"
"2018-02-26 17:00:00","5.9959284819e+07","4.4557171753e+08"
"2018-02-26 17:01:00","5.3676046645e+07","4.6759317143e+08"
"2018-02-26 17:02:00","5.2965132183e+07","4.5246786808e+08"
"2018-02-26 17:03:00","4.9146009607e+07","4.4020740457e+08"
"2018-02-26 17:04:00","4.8382405885e+07","4.4403913961e+08"
"2018-02-26 17:05:00","5.3584493280e+07","4.3617308556e+08"
"2018-02-26 17:06:00","5.6062547122e+07","4.5805384922e+08"
"2018-02-26 17:07:00","5.2853845050e+07","4.5066520138e+08"
"2018-02-26 17:08:00","5.1960221363e+07","4.5683112224e+08"
"2018-02-26 17:09:00","5.3518353089e+07","4.5323987005e+08"
"2018-02-26 17:10:00","5.1033846980e+07","4.7011801129e+08"
"2018-02-26 17:11:00","5.2596026346e+07","4.6134385185e+08"
"2018-02-26 17:12:00","5.2304465609e+07","4.5238455770e+08"
"2018-02-26 17:13:00","5.0051663529e+07","4.4582928341e+08"
"2018-02-26 17:14:00","4.8766422276e+07","4.4672167718e+08"
"2018-02-26 17:15:00","4.7854516816e+07","4.1924549451e+08"
"2018-02-26 17:16:00","5.7764275298e+07","4.3433498506e+08"
"2018-02-26 17:17:00","4.9382496400e+07","4.3804975409e+08"
"2018-02-26 17:18:00","5.2358245870e+07","4.2889852222e+08"
"2018-02-26 17:19:00","5.5089533615e+07","4.5921093004e+08"
"2018-02-26 17:20:00","5.1749996914e+07","4.6126610449e+08"
"2018-02-26 17:21:00","5.3599566404e+07","4.9383664079e+08"
"2018-02-26 17:22:00","5.6807186927e+07","4.9502550932e+08"
"2018-02-26 17:23:00","5.5928802973e+07","4.6677436400e+08"
"2018-02-26 17:24:00","5.5064831008e+07","4.3842864771e+08"
"2018-02-26 17:25:00","5.0074600658e+07","4.4476416715e+08"
"2018-02-26 17:26:00","5.4373852726e+07","4.9152573356e+08"
"2018-02-26 17:27:00","5.9976280459e+07","4.8031135275e+08"
"2018-02-26 17:28:00","5.8047098869e+07","4.5490276474e+08"
"2018-02-26 17:29:00","5.9964790160e+07","5.3048101366e+08"
"2018-02-26 17:30:00","5.6192475220e+07","4.9503576706e+08"
"2018-02-26 17:31:00","4.9956565570e+07","4.8131178530e+08"
"2018-02-26 17:32:00","5.7953341589e+07","4.9997911177e+08"
"2018-02-26 17:33:00","5.5113287914e+07","5.0408666849e+08"
"2018-02-26 17:34:00","5.3591368847e+07","5.0018028923e+08"
"2018-02-26 17:35:00","5.4747755671e+07","4.8417508666e+08"
"2018-02-26 17:36:00","6.2008303487e+07","5.2600505321e+08"
"2018-02-26 17:37:00","6.4256291456e+07","5.3293667999e+08"
"2018-02-26 17:38:00","6.6819754409e+07","5.1369848106e+08"
"2018-02-26 17:39:00","6.7272598871e+07","5.1217249198e+08"
"2018-02-26 17:40:00","7.0014684949e+07","5.2856077510e+08"
"2018-02-26 17:41:00","6.8138425016e+07","5.4227126025e+08"
"2018-02-26 17:42:00","6.5631956043e+07","5.2404917186e+08"
"2018-02-26 17:43:00","6.6890484070e+07","5.6640999310e+08"
"2018-02-26 17:44:00","5.9829480353e+07","5.2614795164e+08"
"2018-02-26 17:45:00","6.2312342402e+07","5.2655300114e+08"
"2018-02-26 17:46:00","6.7383337157e+07","5.2143902416e+08"
"2018-02-26 17:47:00","6.5556313828e+07","5.4097027755e+08"
"2018-02-26 17:48:00","6.1668955162e+07","5.2472209960e+08"
"2018-02-26 17:49:00","6.5284629851e+07","5.4116406461e+08"
"2018-02-26 17:50:00","6.6176788496e+07","5.4995777514e+08"
"2018-02-26 17:51:00","6.3644116878e+07","5.5751226521e+08"
"2018-02-26 17:52:00","6.2271011233e+07","5.4540379114e+08"
"2018-02-26 17:53:00","6.4082073047e+07","5.3962966010e+08"
"2018-02-26 17:54:00","5.9408223744e+07","5.4087078951e+08"
"2018-02-26 17:55:00","5.8804473108e+07","5.2542578034e+08"
"2018-02-26 17:56:00","6.4954179826e+07","5.7299305410e+08"
"2018-02-26 17:57:00","6.2428860267e+07","5.5500394960e+08"
"2018-02-26 17:58:00","5.7750836253e+07","5.5492220392e+08"
"2018-02-26 17:59:00","5.6897694986e+07","5.4710235645e+08"
"2018-02-26 18:00:00","5.8259920427e+07","5.7199756559e+08"
"2018-02-26 18:01:00","6.5616987643e+07","5.2456504882e+08"
"2018-02-26 18:02:00","6.7858572504e+07","5.2652194896e+08"
"2018-02-26 18:03:00","6.3835951049e+07","5.3652345546e+08"
"2018-02-26 18:04:00","6.8353678444e+07","5.1980019633e+08"
"2018-02-26 18:05:00","7.5145225289e+07","5.5732255178e+08"
"2018-02-26 18:06:00","6.5526794158e+07","5.5789032496e+08"
"2018-02-26 18:07:00","6.2406432736e+07","5.6977818034e+08"
"2018-02-26 18:08:00","6.0686447416e+07","5.7959407342e+08"
"2018-02-26 18:09:00","5.9085879633e+07","5.6235090882e+08"
"2018-02-26 18:10:00","6.4902703356e+07","5.5194839201e+08"
"2018-02-26 18:11:00","6.7576341486e+07","5.6497569022e+08"
"2018-02-26 18:12:00","6.4975337005e+07","5.9099206288e+08"
"2018-02-26 18:13:00","6.3684339360e+07","6.0400019871e+08"
"2018-02-26 18:14:00","6.2766032467e+07","5.3254337415e+08"
"2018-02-26 18:15:00","6.5950841904e+07","5.7943050149e+08"
"2018-02-26 18:16:00","5.7797006181e+07","5.7075342533e+08"
"2018-02-26 18:17:00","5.8527890171e+07","5.8458150298e+08"
"2018-02-26 18:18:00","5.8885343414e+07","5.7596517181e+08"
"2018-02-26 18:19:00","6.0999405836e+07","5.6231691720e+08"
"2018-02-26 18:20:00","6.1635928664e+07","5.7120884606e+08"
"2018-02-26 18:21:00","5.8003857256e+07","5.5448037264e+08"
"2018-02-26 18:22:00","5.5476355882e+07","5.6272989158e+08"
"2018-02-26 18:23:00","5.7468027700e+07","5.6802820050e+08"
"2018-02-26 18:24:00","5.7338395713e+07","5.7171985188e+08"
"2018-02-26 18:25:00","5.5728966389e+07","5.5501542857e+08"
"2018-02-26 18:26:00","5.7029919204e+07","5.8814355406e+08"
"2018-02-26 18:27:00","5.6890005636e+07","5.6977174966e+08"
"2018-02-26 18:28:00","5.8529675247e+07","5.8549123335e+08"
"2018-02-26 18:29:00","6.2626080564e+07","5.9079529272e+08"
"2018-02-26 18:30:00","6.2692235633e+07","5.8438605833e+08"
"2018-02-26 18:31:00","6.6988259147e+07","5.7287654749e+08"
"2018-02-26 18:32:00","6.4493183249e+07","5.5483229456e+08"
"2018-02-26 18:33:00","6.4682107227e+07","5.8747071674e+08"
"2018-02-26 18:34:00","6.4797051993e+07","5.9623865734e+08"
"2018-02-26 18:35:00","6.5232430716e+07","6.1572990011e+08"
"2018-02-26 18:36:00","6.5068368318e+07","6.1811242936e+08"
"2018-02-26 18:37:00","6.3498004167e+07","5.7925617755e+08"
"2018-02-26 18:38:00","6.4611788149e+07","6.0825587728e+08"
"2018-02-26 18:39:00","6.5509411373e+07","6.0488390469e+08"
"2018-02-26 18:40:00","6.7869178524e+07","6.1445449249e+08"
"2018-02-26 18:41:00","6.6879220964e+07","6.2332442337e+08"
"2018-02-26 18:42:00","6.2501539561e+07","6.0963727984e+08"
"2018-02-26 18:43:00","6.1442668053e+07","6.0944295701e+08"
"2018-02-26 18:44:00","6.4690462089e+07","5.9726944804e+08"
"2018-02-26 18:45:00","6.8710773653e+07","6.3134574773e+08"
"2018-02-26 18:46:00","6.2326927820e+07","5.9597909449e+08"
"2018-02-26 18:47:00","6.1684083809e+07","6.0375189582e+08"
"2018-02-26 18:48:00","6.2822117438e+07","6.3249856218e+08"
"2018-02-26 18:49:00","6.4907548863e+07","5.9621210908e+08"
"2018-02-26 18:50:00","6.5249395130e+07","6.1663117930e+08"
"2018-02-26 18:51:00","6.0583641020e+07","5.9422466225e+08"
"2018-02-26 18:52:00","5.8720562970e+07","6.1306324228e+08"
"2018-02-26 18:53:00","6.6699041819e+07","6.1921588149e+08"
"2018-02-26 18:54:00","6.2586805785e+07","6.0943934787e+08"
"2018-02-26 18:55:00","6.4108030463e+07","6.0610709862e+08"
"2018-02-26 18:56:00","6.1116072699e+07","5.8360001691e+08"
"2018-02-26 18:57:00","6.3532349171e+07","5.9344297364e+08"
"2018-02-26 18:58:00","6.3036262241e+07","5.9518749640e+08"
"2018-02-26 18:59:00","5.7808152879e+07","6.0256104366e+08"
"2018-02-26 19:00:00","5.8839358989e+07","6.3380869142e+08"
"2018-02-26 19:01:00","5.8323796084e+07","6.2440034381e+08"
"2018-02-26 19:02:00","5.9277814242e+07","5.9953637830e+08"
"2018-02-26 19:03:00","5.6264556302e+07","5.8607916858e+08"
"2018-02-26 19:04:00","6.1136039502e+07","5.9301172131e+08"
"2018-02-26 19:05:00","6.3796313084e+07","5.8051528188e+08"
"2018-02-26 19:06:00","5.9082660671e+07","5.7527197868e+08"
"2018-02-26 19:07:00","6.1116949998e+07","5.8676964284e+08"
"2018-02-26 19:08:00","6.5071271562e+07","5.7288463380e+08"
"2018-02-26 19:09:00","6.7634109901e+07","5.8996861469e+08"
"2018-02-26 19:10:00","6.4551354185e+07","6.0374620133e+08"
"2018-02-26 19:11:00","6.8904486571e+07","5.8027103625e+08"
"2018-02-26 19:12:00","7.1333580022e+07","5.9658314894e+08"
"2018-02-26 19:13:00","7.3246803593e+07","6.4594185180e+08"
"2018-02-26 19:14:00","6.4635046329e+07","6.2655059510e+08"
"2018-02-26 19:15:00","5.9971578498e+07","6.4119814986e+08"
"2018-02-26 19:16:00","5.8189829991e+07","5.9934431495e+08"
"2018-02-26 19:17:00","5.5829997238e+07","5.6124468738e+08"
"2018-02-26 19:18:00","5.8561107067e+07","5.6426655579e+08"
"2018-02-26 19:19:00","6.4879735593e+07","5.9790938181e+08"
"2018-02-26 19:20:00","6.4950793769e+07","6.1380958498e+08"
"2018-02-26 19:21:00","6.0857790399e+07","6.1734239196e+08"
"2018-02-26 19:22:00","6.7168970229e+07","6.2759701322e+08"
"2018-02-26 19:23:00","7.2336939149e+07","6.0564675218e+08"
"2018-02-26 19:24:00","7.4505708404e+07","6.0747702636e+08"
"2018-02-26 19:25:00","6.9714380940e+07","6.1213152228e+08"
"2018-02-26 19:26:00","6.5890565892e+07","6.1170148182e+08"
"2018-02-26 19:27:00","6.5734440798e+07","5.9292021761e+08"
"2018-02-26 19:28:00","6.8203218923e+07","6.0153612841e+08"
"2018-02-26 19:29:00","6.5557638218e+07","5.9209500440e+08"
"2018-02-26 19:30:00","6.5846656149e+07","5.7379871478e+08"
"2018-02-26 19:31:00","7.1103300253e+07","6.0493235447e+08"
"2018-02-26 19:32:00","7.1087859033e+07","6.1506166745e+08"
"2018-02-26 19:33:00","6.9322618425e+07","6.3232690197e+08"
"2018-02-26 19:34:00","6.8939685516e+07","6.3445831212e+08"
"2018-02-26 19:35:00","6.9991019747e+07","6.2180557934e+08"
"2018-02-26 19:36:00","7.4253432698e+07","6.0904381057e+08"
"2018-02-26 19:37:00","7.4122907935e+07","5.9286538600e+08"
"2018-02-26 19:38:00","6.8896897320e+07","5.9110915393e+08"
"2018-02-26 19:39:00","6.4377320769e+07","6.0875361576e+08"
"2018-02-26 19:40:00","7.0483951012e+07","6.2412912952e+08"
"2018-02-26 19:41:00","7.7300764504e+07","6.4539743474e+08"
"2018-02-26 19:42:00","7.7302977893e+07","6.0734645590e+08"
"2018-02-26 19:43:00","7.4339060397e+07","5.7868931679e+08"
"2018-02-26 19:44:00","7.7475423283e+07","6.0078760520e+08"
"2018-02-26 19:45:00","7.6683572251e+07","5.9987770496e+08"
"2018-02-26 19:46:00","7.5289020624e+07","5.9770208892e+08"
"2018-02-26 19:47:00","8.4440284104e+07","6.4030536372e+08"
"2018-02-26 19:48:00","8.2843396201e+07","6.5741334836e+08"
"2018-02-26 19:49:00","8.1975170565e+07","6.2834522502e+08"
"2018-02-26 19:50:00","8.5987073584e+07","6.4410513748e+08"
"2018-02-26 19:51:00","8.1484486822e+07","6.4162822158e+08"
